,comment,date
1639,"Photo by 유머 (humor, etc.) on June 07, 2020. 이미지: 문구: '연예인들의 시간적 전 과 후'.","June 07, 2020"
1640,"Photo shared by @kstar_myfavorite on September 07, 2020 tagging @daraxxi, @bn_sj2013, @illusomina, @soohyun_k216, @jennierubyjane, @leejehoon_official, and @jxxvvxxk. 이미지: 사람 1명.","September 07, 2020"
1641,"Photo by 제니 🧚🏻‍♀️ on August 28, 2020. 이미지: 사람 1명, 자는 중, 아기, 근접 촬영.","August 28, 2020"
1642,"Photo shared by @kstar_myfavorite on June 19, 2020 tagging @soohyun_k216. 이미지: 사람 1명, 근접 촬영, 문구: '사이코지만 괜찮아'.","June 19, 2020"
1643,"Photo shared by COURONNE on September 08, 2020 tagging @couronne_official. 사진 설명이 없습니다..","September 08, 2020"
1644,"@daraxxi 5.31 final performance 👏👍
#Repost [happy_jy81]🙏
.
..
.
.

#kpop#kdrama #kmovie#koreaactor
#myfavorite #Kstar 😘 👇😘👇😘👇😘👇 #이제훈#leejehoon
#박서준#parksoejoon
#산다라박 #sandarapark  #제니#jennie
#이재욱#leejaewook
#공유#gongyoo 
#신민아#shinmina #김수현#kimsoohyun 💕",
1645,"🥰🧡👒
#내일그대와 #감성 #드라마 #신민아 #이제훈 #shinminah #leejaehoon
@illusomina #drama #여행",
1646,"아랑사또전

😘. 아랑과은호

#아랑사또전#2012년
#신민아#이준기심쿵

#2020
#멋진사람#이준기#李准基
#악의꽃#leejoongi#actor_jg#LEEJOONGI#leejoongioppa #백희성#도현수#내배우",
1647,"Photo shared by @kstar_myfavorite on July 14, 2020 tagging @daraxxi, @bn_sj2013, @illusomina, @soohyun_k216, @jennierubyjane, @leejehoon_official, and @jxxvvxxk. 이미지: 사람 1명.","July 14, 2020"
1648,"둘이 될 수 없는 자리👑

최고를 둘러싼 #신민아 X #이유영 의 핏빛 광기가 깨어나다!!

 

#디바 메인 예고편 공개 이벤트🥇
 

예고편을 보고 개인 SNS에 공유+기대평을 댓글에 남겨 주시면

추첨을 통해 예매권을 드립니다🎁

 
 ✍ 일정 : 8/20(목)~8/27(목) 
 ✍ 발표 : 8/28(금)
 ✍ 인원 : 페이스북 10명(1인 2매, 총 20매)  인스타그램 15명(1인 2매, 총 30매)
 

#신민아 #이유영 #이규형 #9월대개봉",
1649,"#김필 #내일그대와 #ost #신민아 #이제훈

#김필_내일그대와
#김필_ost필
#김필_노래필
#김필_영상필",
1650,"cute @bn_sj2013 @dntlrdl @_jungyumi 💕
.
.
.
#kpop#kdrama #kmovie#koreaactor
#myfavorite #Kstar 😘

👇😘👇😘👇😘👇

#이제훈#leejehoon
#박서준#parksoejoon
#산다라박 #sandarapark  #제니#jennie
#이재욱leejaewook
#공유#gongyoo 
#신민아#shinmina #김수현#kimsoohyun 💕",
1651,"Photo shared by Korean Magazines on June 25, 2020 tagging @marieclairekorea, and @illusomina. 이미지: 사람 1명.","June 25, 2020"
1652,"Photo shared by 작은 방 on May 31, 2020 tagging @illusomina. 이미지: 사람 1명, 앉기, 어린이, 실내.","May 31, 2020"
1653,"Photo shared by @kstar_myfavorite on June 30, 2020 tagging @daraxxi, @bn_sj2013, @sarament_official, @illusomina, @soohyun_k216, @jennierubyjane, @leejehoon_official, and @jxxvvxxk. 이미지: 사람 1명, 문구: 'SARA ENTERTAINMEN'.","June 30, 2020"
1654,"#연화 #고고70 #조승우 #신민아 

#뮤직 #뮤직비디오 #감독 #가소 #매니저#record_marketing_director#agent#entertainment #musicvideo #director #artdirector #이승기#김민줌#이동욱#은지워#송민호#이광수#고지섭#김수현#박민영#지현우",
1655,"#Repost @zeehyeon 
Her story for “A Vivier Love Story” @illusomina 🌷
-
Produced by @petiteconcierge @petitesoooo @everythingrey with @chaelin_jwa @steph.kim @modi_miin

.
.
어린시절부터 넘나 예쁜 신민아언니~",
1656,"

#내꺼 #오마이비너스 #소지섭 #신민아 #헨리 #성훈 #조은지  #정혜성 #재밌어 #재밌었어 #한국배우 #한국여배우 #배우 #여배우 #한국 #드라마 #한국드라마 #사랑해 #좋아요 #オーマイビーナス #ソジソブ #シンミナ #ヘンリー #ソンフン #楽しそう #面白い #オーマイビーナス",
1657,"Photo by @kkamang2019 on August 05, 2020. 이미지: ‎사람 3명, ‎무대 위에 있는 사람들, 악기를 연주하는 사람들, 기타, 콘서트, ‎문구: '‎신나게 뜨겁게 터뜨려라! 금지된 밤, 그 뜨거운 열기 속으로 סלרת‎'‎‎‎.","August 05, 2020"
1658,"Photo shared by J. on August 28, 2020 tagging @kbs_fun. 이미지: 사람 3명, 서 있는 사람들.","August 28, 2020"
1659,"Photo by 구땡 on May 31, 2020. 이미지: 사람 2명.","May 31, 2020"
1660,"Photo by shinminahbar on September 07, 2020. 이미지: 사람 1명, 문구: '나처럼 되고 싶었어? 신어어 디바 바 최고를 향한 추락 신민아 이유영 이규형'.","September 07, 2020"
1661,"Photo shared by @kstar_myfavorite on July 18, 2020 tagging @jennierubyjane. 이미지: 사람 1명, 서 있음.","July 18, 2020"
1662,"Photo by 영화로운 나날들 on August 12, 2020. 이미지: 사람 1명.","August 12, 2020"
1663,"Photo shared by Aşk dolu bir hayat yaşa on July 16, 2020 tagging @illusomina. 이미지: 사람 1명, 앉기.","July 16, 2020"
1664,"[PLAYLIST] My Girlfriend is a Gumiho - OST 💞
.
Happy 10 years to this drama!! Today marks 10 years since this drama's first episode!! Time flies~ but the OSTs remains familiar, it's all great!! ☺️💞
.
What is your fave #ost_gumiho? ☺️💞
1. Lee Seunggi - Losing My Mind
2. Lee Sun Hee - Sudden Rain / Fox Rain
3. Kim Gunmoo - Oh La La
4. Shin Minah - Sha La La
5. Lyn & Bonggu - Two as One
6. Lee Sunhee - The Person I Love
7. No Minwoo - Trap
8. Lee Seunggi - I'm Starting to Love You
.
Drama ; My Girlfriend is a Gumiho (2010)
Song Publisher ; Hook Entertainment
Broadcast ; SBS
----------------------------------------
💌 Click link on bio / profile to request OST
----------------------------------------
#koreandrama #kdramaost #koreandramaost #originalsoundtrack #mygirlfriendisagumiho #내여자친구는구미호 #leeseunggi #shinminah #이승기 #신민아 #leesunhee #이선희 #lyn #린 #gilgubonggu #길구봉구 #이봉구 #kimgunmo #nominwoo #김건모 #노민우",
1665,"Photo by 민주🐧 on August 28, 2020. 이미지: 사람 1명, 문구: '배달의 영화 신민아 신민아·이유영·이규형 KBS 본방 사수 이벤트 1번 주 본방 사수 시청 인증 사진을 해시태그 #연중라이브 와 함께 SNS에 올려주세요 첨을 통해 특별한 선물을 보내드립니다. 많은 참여 부탁드려요:)'.","August 28, 2020"
1666,"@leejehoon_official 😆😍
.
.
.
#kpop#kdrama #kmovie#koreaactor
#myfavorite #Kstar 😘

👇😘👇😘👇😘👇

#이제훈#leejehoon
#박서준#parksoejoon
#산다라박 #sandarapark  #제니#jennie
#이재욱leejaewook
#공유#gongyoo 
#신민아#shinmina #김수현#kimsoohyun 💕",
1667,"Photo by 단모치와와 최강미녀 치자(꽃) on June 14, 2020. 이미지: 앉아 있는 사람들, 개.","June 14, 2020"
1668,"Photo by 이웃집피식피식 on August 28, 2020. 이미지: 문구: '얘가 때렸어요!!'.","August 28, 2020"
1669,"Photo shared by @kstar_myfavorite on July 29, 2020 tagging @daraxxi, @bn_sj2013, @illusomina, @soohyun_k216, @jennierubyjane, @leejehoon_official, and @jxxvvxxk. 이미지: 사람 1명, 서 있음, 신발, 실내.","July 29, 2020"
1670,"Photo shared by @kstar_myfavorite on June 19, 2020 tagging @leejehoon_official. 이미지: 사람 1명.","June 19, 2020"
1671,"Photo shared by @kstar_myfavorite on July 07, 2020 tagging @daraxxi. 이미지: 사람 1명, 앉기, 모자, 문구: '식당에 갔는데 아주머니께서 오시더니 조각미인이네~!!! 해주심 MAISON MAISON EL PARIS PARIS MICHEI MATSR PARIS PARIE WA THANK YOU'.","July 07, 2020"
1672,"Photo by 팬클럽 소지섭 주상욱 on June 16, 2020. 이미지: 사람 2명, 근접 촬영.","June 16, 2020"
1673,"Lâu lâu nhớ lại cp ngầm của em 🥰 
Xin mượn bồ anh Bin chút xíu #leejungjae #이정재 #shinminah #신민아 #보좌관",
1674,"Photo by 나비똥고 on September 10, 2020. 이미지: 사람 2명, 서 있는 사람들.","September 10, 2020"
1675,"수면 위로 떠오르는 욕망과 광기
둘이 될 수 없는 자리🥇
 
🌟<디바> 메인 예고편 공개 기념 EVENT🌟
 
내 인생에서 광기가 최고치를 찍었던 순간은?
필수 해시태그+개인 SNS에 게시물 공유 후 댓글에 기대평 남기면
추첨을 통해 예매권을 드립니다🎁 (~8/27, 당첨자 개별고지)
 
필수 해시태그👑 #디바 #디바메인예고편공개
 
#신민아 #이유영 #이규형 #9월대개봉",
1676,"Photo by 이준모 on August 28, 2020. 이미지: 사람 3명.","August 28, 2020"
1677,"Photo shared by COURONNE on September 03, 2020 tagging @couronne_official, and @1064_studio. 이미지: 사람 1명 이상.","September 03, 2020"
1678,"Photo shared by Aşk dolu bir hayat yaşa on July 16, 2020 tagging @illusomina. 이미지: 사람 1명, 근접 촬영.","July 16, 2020"
1679,"Photo by 이웃집피식피식 on August 28, 2020. 이미지: 문구: '이정도는되야 되야 선수지'.","August 28, 2020"
1680,"Photo shared by MICHIRU🇯🇵 on August 29, 2020 tagging @290_83. 이미지: 사람 1명, 서 있음, 근접 촬영.","August 29, 2020"
1681,"사랑합니다❤
초콜릿 가게들이 다 망했대
.
.
.
.
정석오빠가 너무 달콤해서🍫

오늘의 덕질 끝✌🏻
#조정석 #chojungseok #사랑합니다 #jojungsuk #jojungseok #조절 
#나의사랑나의신부 #신민아 #커플송",
1682,"Photo by 임수연 IM Sooyeon on September 03, 2020. 이미지: 사람 1명.","September 03, 2020"
1683,"Photo by megabox_plus_m on September 07, 2020. 이미지: 사람 1명, 텍스트.","September 07, 2020"
1684,"@bn_sj2013 & @dntlrdl 🤗
.
.
.
#kpop#kdrama #kmovie#koreaactor
#myfavorite #Kstar 😘

👇😘👇😘👇😘👇

#이제훈#leejehoon
#박서준#parksoejoon
#산다라박 #sandarapark  #제니#jennie
#이재욱leejaewook
#공유#gongyoo 
#신민아#shinmina #김수현#kimsoohyun 💕",
1685,"Photo shared by COURONNE on August 21, 2020 tagging @couronne_official, and @illusomina. 이미지: 사람 1명.","August 21, 2020"
1686,"Photo by @your_fashion_muse on August 10, 2020. 이미지: 사람 1명, 서 있음.","August 10, 2020"
1687,"Photo shared by 에이엠엔터테인먼트 on August 09, 2020 tagging @illusomina. 이미지: 사람 1명, 전화, 셀카, 근접 촬영, 문구: '국가대표'.","August 09, 2020"
1688,"Photo shared by @kstar_myfavorite on September 03, 2020 tagging @daraxxi, @bn_sj2013, @illusomina, @soohyun_k216, @jennierubyjane, @leejehoon_official, and @jxxvvxxk. 이미지: 사람 1명, 수영, 수영장, 어린이, 실외.","September 03, 2020"
1689,"Photo by 쪼아 보태니컬아트 on June 01, 2020. 이미지: 사람 1명, 그림.","June 01, 2020"
1690,"Photo by megabox_plus_m on September 09, 2020. 이미지: 사람 3명, 텍스트.","September 09, 2020"
1691,"ハニャン(ギュヒョン君)も、このアプリも大忙し😆💓　

He and this app. , they are really busy. Good luck ! 

#イギュヒョン #leekyuhyung #이규형　
@290_83 👍

Thank you for sharing 😉
#repost @290_83 via @PhotoAroundApp 
#영화 #디바 #신민아 #이유영 #이규형 #diva #제작발표회",
1692,"Photo shared by @kstar_myfavorite on June 22, 2020 tagging @chaelincl, @daraxxi, @newharoobompark, @jennierubyjane, @roses_are_rosie, @sooyaaa__, and @lalalalisa_m. 이미지: 사람 1명.","June 22, 2020"
1693,"Reposted from @moviebogo 둘이 될 수 없는 자리👑

최고를 둘러싼 #신민아 X #이유영 의 핏빛 광기가 깨어나다!!

 

#디바 메인 예고편 공개 이벤트🥇
 

예고편을 보고 개인 SNS에 공유+기대평을 댓글에 남겨 주시면

추첨을 통해 예매권을 드립니다🎁

 
 ✍ 일정 : 8/20(목)~8/27(목) 
 ✍ 발표 : 8/28(금)
 ✍ 인원 : 페이스북 10명(1인 2매, 총 20매)  인스타그램 15명(1인 2매, 총 30매)
 

#신민아 #이유영 #이규형 #9월대개봉 - #regrann",
1694,"#스페인여행 때 먹은 음식들 2탄
첫번째 음식점 유리쪽에 앉았다가 벙찐째 길에 지나가는 #김우빈과 #신민아 를 향해 하염없이 손을 흔들었다고 한다
너무 놀라서 사진은 커녕 하염없이 손만 흔들었고 손인사해준 김우빈과 신민아를 보며 호들값떨었지
그리고 여행내내 이야기를 했지~~",
1695,"Posted @withregram • @megabox_plus_m 수면 위로 떠오르는 욕망과 광기
둘이 될 수 없는 자리🥇
 
🌟<디바> 메인 예고편 공개 기념 EVENT🌟
 
내 인생에서 광기가 최고치를 찍었던 순간은?
필수 해시태그+개인 SNS에 게시물 공유 후 댓글에 기대평 남기면
추첨을 통해 예매권을 드립니다🎁 (~8/27, 당첨자 개별고지)
 
필수 해시태그👑 #디바 #디바메인예고편공개
 
#신민아 #이유영 #이규형 #9월대개봉",
1696,"Photo shared by @kstar_myfavorite on July 30, 2020 tagging @daraxxi, @bn_sj2013, @illusomina, @soohyun_k216, @jennierubyjane, @leejehoon_official, and @jxxvvxxk. 이미지: 사람 1명, 앉기, 테이블, 실내.","July 30, 2020"
1697,"🌺 영화 ‘키친’ 제작보고회
#20090107
-
극중 (불륜)상황이 실제라면?
배우들의 반응 😄
・
𝕋𝕙𝕖 𝕟𝕒𝕜𝕖𝕕 𝕜𝕚𝕥𝕔𝕙𝕖𝕟
🌿
-
#주지훈 #신민아 #김태우
#영화 #키친
#JuJiHoon #ShinMinAh #KimTaeWoo
#Movie #TheNakedKitchen
🎞 출처: 연합뉴스",
1698,"Photo by 無名 on August 29, 2020. 이미지: 사람 3명, 화면.","August 29, 2020"
1699,"Photo shared by 2nd acc on June 20, 2020 tagging @illusomina. 이미지: 사람 1명, 꽃.","June 20, 2020"
1700,"Photo shared by @kstar_myfavorite on July 11, 2020 tagging @daraxxi. 이미지: 사람 1명, 선글라스.","July 11, 2020"
1701,"Photo by 김현우 on June 30, 2020. 이미지: 사람 1명.","June 30, 2020"
1702,"Photo shared by COURONNE on August 13, 2020 tagging @couronne_official. 이미지: 사람 1명 이상.","August 13, 2020"
1703,"Photo by 팬클럽 소지섭 주상욱 on July 20, 2020. 이미지: 사람 1명.","July 20, 2020"
1704,"Photo by @ss__funny on August 13, 2020. 이미지: 사람 11명, 텍스트.","August 13, 2020"
1705,"Photo shared by COURONNE on August 27, 2020 tagging @couronne_official. 이미지: 보석, 문구: 'TCIF Thanks Couronne It's Friday Couronne designed by1064Studi 구매 시 주얼리 트레이 증정 20/8/28 금요일 단, 하루! COURONNE'.","August 27, 2020"
1706,"Photo by *모든 유머 , 개그 , 꿀잼 , 힐링 on September 09, 2020. 이미지: 문구: 'ㅋ 메라보고 바로!! 웃음!! 태세전환 김연경!?'.","September 09, 2020"
1707,"🤗🧡💜💜💜

#repost@super_d.j story～

@super_d.j 
#어제 
#JTBC #월화드라마 #보좌관2 #세상을움직이는사람들
#이정재 #신민아 #이엘리야 #김동준
#정만식 #김갑수 #정웅인 #박효주 #조복래
#KIMDONGJUN #金桐俊 #桐俊 #ドンジュン#キムドンジュン
#메이저나인 #메이저9 #MAJOR9l",
1708,"Photo by ɴooɴα вιɢoѕ on September 03, 2020. 이미지: 사람 1명, 서 있음, 문구: '씨네기 채드원 보스먼을 추모하며 제22회 추천작 <마약왕> <변호인> 7년의 밤> 촬영지 랜선 투어 비평 <남매의 여름밤>의 스텔지어는 어디로부터 비롯되는가 <테넷> 크리스토퍼 놀란 감독 인터뷰 <디바>로 돌아온 배우 신민아의 깊이 대만 뉴웨이브 영화의 귀환 34년 만에 한국 관객 만나는 <공포분자> 리뷰 에드워드 양 감독 특별전 소개 대만 뉴웨이브가 아시아영화에 미친 영향· 90년대생 신인감독들의 대만영화 토크 신민아 NO. 1272 WWW.CINE21.COM/74,000원 9771228-402006'.","September 03, 2020"
1709,"Photo by 김해왁싱❤스타비비시술사진첩,눈썹브라질리언 반영구수강교육 on June 21, 2020. 이미지: 사람 1명 이상.","June 21, 2020"
1710,"다이빙계의 디바 알 수 없는 깊이의 두려움 속으로 빠져들다 <디바>   과연 어떻게 전개될지 너무 궁금합니다 보고싶습니다. 신민아님 스크린에서 다시 보다니. 연기가 너무 기대가 됩니다. 엄청 고생을 많이 했어보여요.. 출연진도 믿고 보는 디바 기대됩니다. 꼭꼭꼭 보고 싶어요! 이유영님.이규형님 너무 기대됩니다...명배우 연기가 영화를 어떻게 이끌어 나갈지 기대해봅니다. 영화좋아하는 저에게 예매권 ㅠㅠ 진짜 너무너무 보고싶습니다!!! <디바> 흥해라!!! @hyun21025 

#신민아 #이유영 #이규형 #9월대개봉 #디바",
1711,"Photo by MEGABOX on August 11, 2020. 이미지: 사람 1명, 문구: 'MEGABOX MOVIE HEADLINE'.","August 11, 2020"
1712,"@leejehoon_official 😍

@yoona__lim😊#윤아
.
.
.
#kpop#kdrama #kmovie#koreaactor
#myfavorite #Kstar 😘

👇😘👇😘👇😘👇

#이제훈#leejehoon
#박서준#parksoejoon
#산다라박 #sandarapark  #제니#jennie
#이재욱#leejaewook
#공유#gongyoo 
#신민아#shinmina #김수현#kimsoohyun 💕",
1713,"Photo by 간호아재 TV on September 09, 2020. 이미지: 사람 1명, 문구: 'ETE, 드라마 '나는 간호 사 사람입니다' 주인공 입력 2020.09.09. 오전 10:37 수정2020.09.09. 오전 10:46 김진석 기자> 210 [일간스포츠 김진석] 매주 밤 9시 30분 원|'.","September 09, 2020"
1714,"Photo by 이뀨 on August 31, 2020. 이미지: 사람 4명, 문구: 'News en 신민아X이유영X이규형 다이빙 스릴 러 '디바' 9월23일 개봉(공식) 입력 2020.09.01. 오전 8:06 배효주 기자> 가가 신민아 日 최고플한한주락 2020.09'.","August 31, 2020"
1715,"Photo shared by Chulsoon Jang on August 03, 2020 tagging @sashajpark, @jang__chul, @illusomina, @wally_seo, and @vm___production. 이미지: 사람 1명, 서 있음.","August 03, 2020"
1716,"Photo by Korean Drama News 🕵‍♀ on August 05, 2020. 이미지: 사람 2명, 문구: 'KON @ORAMANEWS.ID Kim Woo Bin dan Shin Min Ah Kompak Berdonasi Untuk Korban Bencana Banjir di Korea'.","August 05, 2020"
1717,"Photo by @your_fashion_muse on June 30, 2020. 이미지: ‎사람 1명, ‎서 있음, ‎문구: '‎CAPSULF אO‎'‎‎‎.","June 30, 2020"
1718,"Photo shared by COURONNE on September 10, 2020 tagging @couronne_official, and @illusomina. 이미지: 사람 1명, 텍스트.","September 10, 2020"
1719,"Photo shared by seo dong hoon on August 20, 2020 tagging @kangyewon0315. 이미지: 사람 1명, 문구: '강제입원 106일 난 미치지 않았어요 충격실화스릴러 날,보러와요 2016.04'.","August 20, 2020"
1720,"Photo shared by @_min_a_shin on September 06, 2020 tagging @illusomina, and @ament_official. 이미지: 사람 1명, 근접 촬영, 문구: '씨네2 <디바> 신민아 인터뷰 CINE2/.'.","September 06, 2020"
1721,"Photo by 영화주간지 씨네21🎬 on August 13, 2020. 이미지: 사람 1명, 서 있음.","August 13, 2020"
1722,Photo by ok_hahahah in 인천. 사진 설명이 없습니다..,
1723,"Photo shared by 안수연 on September 10, 2020 tagging @couronne_official, and @illusomina. 이미지: 사람 1명, 문구: 'e 대바 최고를 향한 추락'.","September 10, 2020"
1724,"Photo by @chobeauty08 on July 14, 2020. 이미지: 사람 1명, 그림.","July 14, 2020"
1725,"Photo by Jagoan Favorit on August 23, 2020. 이미지: 사람 1명, 근접 촬영.","August 23, 2020"
1726,"Photo by 🇰🇷 kdramakpop_ina 🇮🇩 on August 05, 2020. 이미지: 사람 2명, 문구: 'IG: @KDRAMAKPOP_INA Kim Woo Bin dan Shin Min Ah berdonasi untuk Korban Banjir di Korea Selatan SportsChosun Coppamagz'.","August 05, 2020"
1727,"Photo shared by Anna on July 09, 2020 tagging @illusomina. 이미지: 사람 2명, 텍스트.","July 09, 2020"
1728,"경주 / Gyeongju (2014)
Directed by Zhang Lu

Daegu 7 am
Professor Choi-hyun impulsively  decides to visit Gyeongju one day thinking about Chun-hwa, who he met seven years ago.

11 am
The owner of the beautiful Arison teahouse , yun-hee, mistook Choi-hyun as a pervert because he was interested in an obscene painting that used to be on display. 

SinGyeongju station  2pm 
Choi-hyun meets up with an ex girlfriend but is disappointed that she only has a couple of hours to spare until she has to return to Seoul. 

Bomun Lake 5pm
After his ex-girlfriend leaves, Choi-hyun walks alone past Bomun Lake and heads back to Arison teahouse where he again meets Yun-hee. There they drink tea and talk some more.

Gathering 7pm
Yun-hee invites Choi-hyun for drinks with some friends and gradually becomes curious about him. 

Karaoke 11pm 
After drinks  Choi-hyun and Yun-hee visit the an ancient tombs and admire the view of dawn in down town Gyeongju. There Choi-hyun grows more attached to Yun-hee.

Yun-hee's house 1am

Yun-hee let's Choi-hyun stay at her house where they talk more about past relationships and their feelings. Yet, there is a strange air between them....

Gyeongju is  a very calming and peaceful film. Gentle wind blows through grass,  hypnotising sounds of Cicadas fill the air. The music is minimalist and the film just feels very Korean in general. This is quite interesting since the director was born in China. There much going on here in regards to history and I was absorbed right through to the end. 

#Gyeongju #경주 #ShinMina #신민아 #박해일 #ParkHaeil #YoonJinseo  #윤진서 #곽자형 #신소율 #ZhangLu #KoreanFilm #KoreanCinema #한국영화 #KoreanFilm2014 #Arthouse",
1729,"Shinminah, DIVA.. 🎬📽️😍😍
.
.

세상에서 가장 화려한 추락 
🔝최고를 향한 욕망과 광기 
영화 ‘디바’ 메인 예고편 공개✔️
-
@ament_official
#신민아 #ShinMinA #ShinMinAh #申敏儿
#영화디바 #디바 #DIVA #최이영 #9월개봉
#김우빈  #金宇彬#김우빈 #KimWooBin #金宇彬
#uncontrollablyfondedit
​#wooribin​​ ​#김우빈 #woobinkim 
#박흥수 #woobin #우빈
#우리빈#ウビン 
#waitingforkimwoobin 
#woobinmina #modelkorea
#staystrongkimwoobin 
#actorkimwoobin #shinminah
#woobinkim #diva
#wooooobiin#ohmyvenusdrama
#woobinfighting #woobinoppa  #uncontrollablyfond",
1730,"Photo by 퇴촌맛집 ｜예전한정식｜ 한옥 in 예전 한정식. 이미지: 사람 1명 이상, 실외.",
1731,"@soohyun_k216 today💕 #baeksangawards2020 👏👍
.
.
.
#kpop#kdrama #kmovie#koreaactor
#myfavorite #Kstar 😘 👇😘👇😘👇😘👇 #이제훈#leejehoon
#박서준#parksoejoon
#산다라박 #sandarapark  #제니#jennie
#이재욱#leejaewook
#공유#gongyoo 
#신민아#shinmina #김수현#kimsoohyun 💕",
1732,"Photo shared by 오브샬롯 주얼리(새계정) on September 03, 2020 tagging @ofcharlotte_private. 이미지: 문구: 'kakaotalk: kakaot ofcharlotte'.","September 03, 2020"
1733,"Photo by 영화사 올(OAL) on August 03, 2020. 이미지: 사람 2명, 문구: '내자하~ 최고를 향한 추락 이유영 신민아 20 0 이규형'.","August 03, 2020"
1734,"Photo shared by @kstar_myfavorite on June 12, 2020 tagging @daraxxi, @bn_sj2013, @illusomina, @soohyun_k216, @jennierubyjane, @leejehoon_official, and @jxxvvxxk. 이미지: 사람 1명, 전화.","June 12, 2020"
1735,"The north face 
So ji sub - shin min ah
#sojisub #Shinmina #shinminah #신민아 
#AMEntertainment
#노스페이스 #슈퍼가드 #thenorthface #래시가드 #워터스포츠",
1736,"Photo shared by Korean Magazines on June 25, 2020 tagging @marieclairekorea, and @illusomina. 이미지: 사람 1명, 근접 촬영.","June 25, 2020"
1737,"Photo by 뀨덕뷔덕 on August 13, 2020. 이미지: 사람 1명, 앉기.","August 13, 2020"
1738,"#Repost @290_83 @download.ins
---
#영화 #디바 #신민아 #이유영 #이규형 #diva #제작발표회",
1739,"Photo by @cachecache204 on July 16, 2020. 이미지: 사람 1명, 텍스트.","July 16, 2020"
1740,"♡
너무예쁜 세젤예 신민아
9월에 개봉될 영화
디바

#신민아  #최이영  #이유영  #이규형  #디바  #202009
#다이빙선수  #최고를향한추락  #너는나를믿었어야지
#출처; @illusomina 인스타 & @ament_official 인스타",
1741,"Photo by MolsionMalaysia in Somewhere in Malaysia. 이미지: 사람 1명, 근접 촬영, 문구: 'MOLSION X Angelababy'.",
1742,"@daraxxi #2ne1forever❤ .
.
.
#kpop#kdrama #kmovie#koreaactor
#myfavorite #Kstar 😘 👇😘👇😘👇😘👇 #이제훈#leejehoon
#박서준#parksoejoon
#산다라박 #sandarapark  #제니#jennie
#이재욱#leejaewook
#공유#gongyoo 
#신민아#shinmina #김수현#kimsoohyun 💕",
1743,"Photo by kong7938 on September 11, 2020. 이미지: 사람 1명, 문구: '나처럼 되고 싶었어? 더바 최고를 향한 추락 신민아이유영이규형 2020.09.23'.","September 11, 2020"
1744,"Photo by 팬클럽 소지섭 주상욱 on August 16, 2020. 이미지: 사람 1명.","August 16, 2020"
1745,"@soohyun_k216 😍
.
.
#PsychoButItsOkay #사이코지만괜찮아 .
.
#kpop#kdrama #kmovie#koreaactor
#myfavorite #Kstar 😘 👇😘👇😘👇😘👇 #이제훈#leejehoon
#박서준#parksoejoon
#산다라박 #sandarapark  #제니#jennie
#이재욱#leejaewook
#공유#gongyoo 
#신민아#shinmina #김수현#kimsoohyun 💕",
1746,"Photo by @pingpong_min on June 07, 2020. 이미지: 사람 2명, 앉아 있는 사람들, 음식을 먹는 사람들, 아기, 어린이.","June 07, 2020"
1747,"Photo by 최보윤 on August 13, 2020. 이미지: 사람 2명.","August 13, 2020"
1748,"Photo by @your_fashion_muse on June 23, 2020. 이미지: 사람 1명.","June 23, 2020"
1749,"Photo shared by 도잔이 on June 08, 2020 tagging @illusomina. 사진 설명이 없습니다..","June 08, 2020"
1750,"Photo by 2ssue 보따리🎁 on September 09, 2020. 이미지: 문구: '양현석도박 원정도박 혐의 인정 첫 재판. 상습성 확인필요'.","September 09, 2020"
1751,"Photo by megabox_plus_m on August 04, 2020. 이미지: 사람 1명, 텍스트.","August 04, 2020"
1752,"Photo by komikomi(韓ドラ垢) on June 15, 2020. 이미지: 사람 2명, 서 있는 사람들, 문구: '僕の彼女は 女 九尾狐 狐'.","June 15, 2020"
1753,"#teambarn #CHANEL #샤넬 #신민아 #립스틱 #비주얼이미지메이킹 #film

Editor. Yunjin Ha
Film. Team Barn
Model. Min-a Shin
Makeup. Joyeon Won
Hair. Hyeyoung Lee
Nail. Jisuk Choi(brushlounge)
Stylist. Yunju Kang
Assistant. Haneul Kim / Jiyun Park",
1754,"Photo by 달콩 on July 16, 2020. 이미지: 신발.","July 16, 2020"
1755,"Photo by #먹스타그램 on August 25, 2020. 이미지: 사람 1명.","August 25, 2020"
1756,"""Diva"" is a mystery thriller about Lee Young (Shin Min Ah), nicknamed ""the diva of the diving world."" After having an accident, insanity constantly invades her as she struggles with her lost memories and tries to find her missing friend Soo Jin (played by Lee Yoo Young).🤟🙏🏼👏👏👏

#shinminah 
#신민아
#DIVA",
1757,"Photo by ya on July 05, 2020. 이미지: 사람 2명, 모자.","July 05, 2020"
1758,"#오마이비너스 😘💕💕💕 ( 2015. 12. 08. 화.  8 회)
완전 멋있어~~ 😍😍😍
.
.
.
영호에게 큰 배신감을 느낀 주은! 영호는 그런 주은을 만나기 위해 대구로 향한다. 한편, 우식은 존킴이 가홍 사람일수 있다는 사실을 알게 되는데..
.
.
.
#장준성_넘나_멋짐😍  #존킴  #소지섭  #헨리  #신민아 .
.
.
#성훈  #배우성훈  #sunghoon  #roiii  #한류스타
.
.
.
📌http://vod.kbs.co.kr/m/index.html?source=episode&sname=vod&stype=vod&program_code=T2015-0607&program_id=PS-2015221555-01-000&section_code=03&broadcast_complete_yn=Y&local_station_code=00#refresh",
